,0,1,2,3,4,5,6,7,8,9,10,11,12,13
14,1.2902643273167334,17.71314354335168,1.6739081880097604,8.675239558347405,3.593283685119269,7.141615104317414,5.2728201161413155,3.644159133419602,2.330190570286667,5.1715806166908225,3.2351489051280042,5.249996847348137,4.225409073778878,4.912554087680891
15,1.2902643273167334,16.789300868976593,1.6201999039024952,9.841658322494956,5.150373282004286,7.841773447877945,4.5537991912129545,2.9133250214975392,2.4105419692620695,2.5508471960704733,3.148878267657924,5.599996637171347,4.056392710827723,4.159952071662551
16,1.2902643273167334,17.61460032475167,1.718665091432481,9.914559495254178,5.988806141865449,8.401900122726369,4.473907977332026,3.1435878238839425,2.651596166188277,3.441896559081392,2.674389761572484,4.681247188885423,3.732444681838009,4.064685993685546
17,1.2902643273167334,17.035658915476613,1.4053667674734351,9.550053631458068,5.988806141865449,8.051820950946105,4.713581618974813,3.4038849048424855,3.2140559590160933,3.005107655644667,2.8469310365126437,4.943747031252829,3.6197671065372385,3.5883556038005215
18,1.2902643273167334,17.479103399176655,1.4232695288425234,9.039745422143515,4.940765067038995,7.561710110453733,5.2728201161413155,3.934490492950285,2.5712447672128746,3.2497094415692334,3.7527727299484845,5.381246768531841,3.9718845293521454,5.334900366712279
19,1.2902643273167334,16.80161877130159,2.7749280122086937,9.331350113180402,4.55149266781774,8.121836785302158,4.314125549570168,3.033462135786097,1.3659737825818397,2.900278318819853,2.1999012554870427,4.19999747787851,4.732458162632343,2.683327863018974
20,1.2902643273167334,17.318970668951643,1.4590750515807,8.310733694551296,4.7910449134923585,8.821995128862689,4.793472832855741,3.1736221024560822,1.9284335754096558,3.6690267888684893,2.4371455085297633,4.768747136341225,5.225422554573212,2.47691802740213
21,1.2902643273167334,15.927047706226508,3.4015246601267854,9.6594053905969,5.569589711934867,7.141615104317414,3.8507565090607794,2.4127537119618796,2.0087849743850583,3.459368115218861,1.9410893430768026,4.506247293973818,4.957813313233884,2.4451626680764615
22,1.2902643273167334,16.8878440875766,1.6649568073252161,8.602338385588183,4.970709097748323,7.071599269961362,4.170321364584495,2.8832907429253996,2.169487772335863,2.9526929872322603,1.6391421119315221,4.856247083797028,5.633878765038504,3.286679690206672
23,1.2902643273167334,15.8285044876265,1.4322209095270677,9.185547767661959,5.330037466260249,6.651504263825043,3.9626042084940796,2.372708007199027,2.0891363733604607,2.5508471960704733,1.6952180262870744,4.768747136341225,5.112744979272442,3.2231689715553355
24,1.2902643273167334,16.629168138751574,1.6201999039024952,9.513603045078456,5.988806141865449,6.721520098181096,4.0424954223750085,2.612982235776143,2.2498391713112653,2.900278318819853,1.51836321947341,4.899997057524929,5.380354220611771,2.683327863018974
25,1.2902643273167334,16.074862534126524,1.8350330403315551,11.737088814234726,7.486007677331811,8.681963460150582,4.202277850136866,2.683062219111136,3.776515751843909,3.354538778394047,1.5442444107144342,4.943747031252829,4.507103012030804,2.6356948240304714
26,1.2902643273167334,16.49367121317656,1.5843943811643186,9.550053631458068,4.820988944201686,6.511472595112936,4.5537991912129545,2.9433593000696785,2.7319475651636793,2.5333756399330043,2.0704952992819226,4.024997582966906,4.535272405855996,3.7947654394173655
27,1.2902643273167334,16.382810092251553,1.5396374777415975,7.800425485236743,5.090485220585631,6.5814884294689895,3.834778266284593,2.1925023357661892,2.169487772335863,2.3586600785583145,1.7038450900340825,4.462497320245917,3.9014610447891642,4.08056367334838
28,1.2902643273167334,17.084930524776617,1.7007623300633927,10.206164186291064,5.8091419576094845,7.49169427609768,4.713581618974813,2.9733935786418186,2.973001762089886,3.074993880194543,1.9410893430768026,5.468746715987643,4.788796950282729,2.9056153782986525
29,1.2902643273167334,17.269699059651636,1.503831955003421,8.05557958989402,4.7910449134923585,6.721520098181096,4.234234335689238,2.332662302436174,2.0891363733604607,3.459368115218861,2.027359980546883,4.549997267701719,5.056406191622057,3.286679690206672
30,1.2902643273167334,16.912479892226603,1.342707102681626,9.841658322494956,6.737406909598629,7.071599269961362,4.793472832855741,3.2537135119817875,2.330190570286667,4.158230360717621,2.4587131678972836,5.206246873620236,3.8169528633135865,4.08056367334838
31,1.2902643273167334,16.727711357351584,1.4859291936343326,8.602338385588183,5.719309865481503,7.421678441741626,4.56977743398914,3.1936449548375085,1.7677307774588513,3.406953446806454,2.9763369927177643,4.768747136341225,4.056392710827723,4.810936937838752
32,1.2902643273167334,16.850890380601598,1.6381026652715835,8.602338385588183,5.150373282004286,7.281646773029521,3.866734751836965,2.693073645301849,3.3747587569668975,3.441896559081392,1.6563962394255383,5.381246768531841,4.042308013915127,3.1437805732411648
33,1.2902643273167334,16.949433599201605,1.3695612447352583,9.841658322494956,5.839085988318812,9.242090134999007,4.713581618974813,2.743130776255415,4.017569948770117,2.3586600785583145,2.3293072116921634,5.468746715987643,4.225409073778878,3.921786876720039
34,1.2902643273167334,16.641486041076575,1.611248523217951,9.6594053905969,5.689365834772176,7.701741779165839,3.7548870524036646,2.5328908262504375,2.330190570286667,2.690619645170225,1.8116833868716826,4.812497110069127,4.042308013915127,3.4772118461606825
35,1.2902643273167334,16.604532334101574,1.6201999039024952,8.784591317486239,6.138526295412085,7.001583435605308,4.314125549570168,2.9834050048325316,2.0891363733604607,3.2497094415692334,2.1999012554870427,4.549997267701719,4.887389828670902,2.9214930579614866
36,1.2902643273167334,16.35817428760155,1.468026432265244,10.351966531809508,4.641324759945722,7.701741779165839,4.15434312180831,2.683062219111136,2.7319475651636793,2.3761316346957835,1.9842246618118424,4.768747136341225,3.9155457417017603,2.7944716206588134
37,1.2902643273167334,16.074862534126524,1.4769778129497884,9.29489952680079,5.389925527678904,6.861551766893202,3.9146694801655224,2.432776564343306,2.330190570286667,2.5159040837955353,1.8332510462392024,4.899997057524929,3.535258925061661,3.5089672054863508
38,1.2902643273167334,16.099498338776527,1.342707102681626,7.654623139718299,4.641324759945722,6.861551766893202,3.834778266284593,2.643016514348283,2.2498391713112653,2.3936031908332525,1.5960067931964823,5.162496899892335,3.788783469488394,3.2390466512181697
39,1.2902643273167334,17.51605710615166,3.571600893133125,9.149097181282347,3.9526120536311957,8.962026797574794,4.793472832855741,3.0434735619768105,1.6070279795080467,3.634083676593551,2.1999012554870427,3.893747661783202,4.97189801014648,2.4134073087507932
40,1.2902643273167334,16.703075552701584,1.5306860970570535,8.42008545369013,4.850932974911013,8.19185261965821,5.033146474498529,3.2937592167446406,2.7319475651636793,4.088344136167745,2.6441950384579553,4.156247504150609,4.7606275564575355,2.5245510663906323
41,1.2902643273167334,16.518307017826565,3.437330182864962,7.727524312477521,5.629477773353522,6.301425092044777,3.9146694801655224,2.683062219111136,2.169487772335863,2.5857903083454112,1.8461916418597146,3.9812476092390043,4.225409073778878,3.286679690206672
42,1.2902643273167334,17.097248427101622,1.6918109493788485,9.440701872319234,4.491604606399086,7.071599269961362,5.192928902260387,3.5640677238938965,1.3659737825818397,2.9701645433697292,2.342247807312675,3.849997688055301,5.014152100884269,3.4772118461606825
43,1.2902643273167334,16.308902678301546,3.5626495124485804,8.347184280930907,5.240205374132268,7.211630938673467,4.218256092913053,2.6330050881575695,2.5712447672128746,2.900278318819853,1.8806998968477466,3.587497845687894,4.225409073778878,2.1593644341454468
44,1.2902643273167334,16.074862534126524,1.5843943811643186,7.654623139718299,5.090485220585631,7.49169427609768,4.793472832855741,3.003427857213958,2.2498391713112653,3.5467258959062056,2.174020064246019,3.849997688055301,4.718373465719747,2.8103493003216475
45,1.2902643273167334,17.503739203826658,3.6163577965558455,8.89394307662507,5.659421804062848,7.771757613521892,4.5537991912129545,2.653027940538996,2.4105419692620695,2.1839445171836243,2.260290701716099,3.8062477143273994,4.690204071894555,3.42957880717218
46,1.2902643273167334,17.71314354335168,3.213545665751358,8.310733694551296,4.7910449134923585,7.141615104317414,5.192928902260387,3.1736221024560822,2.169487772335863,3.8262707941057097,2.113630618016963,4.549997267701719,4.845135737933114,3.3819457681836775
47,1.2902643273167334,17.121884231751622,1.503831955003421,7.727524312477521,4.7910449134923585,7.071599269961362,4.9532552606176,3.3938734786517726,1.6873793784834488,3.7389130134183652,2.6312544428374434,3.9812476092390043,4.690204071894555,3.1279028935783306
48,1.2902643273167334,17.368242278251646,1.8081788982779228,8.748140731106627,5.629477773353522,7.211630938673467,4.394016763451097,2.923336447688252,2.5712447672128746,4.158230360717621,2.674389761572484,4.681247188885423,3.8732916509639717,3.3660680885208434
49,1.2902643273167334,17.171155841051625,1.5485888584261418,8.274283108171685,5.21026134342294,7.561710110453733,4.601733919541512,3.54404487151247,2.5712447672128746,3.634083676593551,3.839043367418565,4.899997057524929,4.3662560429048405,4.0011752750342096
50,1.2902643273167334,16.074862534126524,1.5485888584261418,7.435919621440633,3.713059807956578,6.441456760756884,4.3460820351225395,3.2737363643632142,1.3659737825818397,5.084222836003478,3.105742948922884,4.899997057524929,4.098646801565512,3.651866322451858
51,1.2902643273167334,17.035658915476613,1.4769778129497884,9.477152458698846,5.150373282004286,6.5814884294689895,3.9146694801655224,2.993416431023245,1.7677307774588513,4.0009863554804,2.415577849162243,5.424996742259742,4.74654285954494,4.017052954697044
52,1.2902643273167334,17.02334101315161,1.56649161979523,8.821041903865849,4.192164299305814,7.771757613521892,6.199558197160092,3.744273395326734,2.5712447672128746,3.2671809977067023,3.041039970820324,4.418747346518016,4.591611193506381,3.7788877597545314
53,1.2902643273167334,16.961751501526606,1.7007623300633927,9.768757149735734,5.120429251294959,8.051820950946105,4.793472832855741,2.793187907208981,3.133704560040691,2.9352214310947913,2.7175250803075235,4.943747031252829,4.126816195390704,4.366361907279396
54,1.2902643273167334,16.924797794551605,1.4948805743188767,8.201381935412464,4.910821036329668,8.261868454014264,4.15434312180831,2.903313595306826,1.6873793784834488,2.8303920942699774,2.5234161459998434,4.024997582966906,4.507103012030804,3.3660680885208434
55,1.2902643273167334,16.703075552701584,1.5485888584261418,8.966844249384293,6.138526295412085,8.121836785302158,4.729559861750999,2.7831764810182675,1.6070279795080467,4.2805312536799045,2.6959574209400037,4.287497425334312,4.267663164516667,3.5566002444748532
56,1.2902643273167334,17.51605710615166,1.5217347163725092,8.383634867310517,4.8808770056203405,8.261868454014264,5.113037688379458,3.003427857213958,2.0891363733604607,3.5467258959062056,2.7520333352955557,4.112497530422708,4.662034678069363,3.080269854589828
57,1.2902643273167334,16.37049218992655,1.763421994855202,9.768757149735734,5.030597159166977,7.141615104317414,4.793472832855741,3.233690659600361,2.4908933682374723,2.900278318819853,2.5881191241024033,4.681247188885423,4.0000539231773375,4.032930634359878
58,1.2902643273167334,16.9001619899016,1.2800474378898166,9.112646594902737,5.00065312845765,7.561710110453733,5.432602543903173,3.674193411991742,1.5266765805326443,3.564197452043675,2.933201673982724,3.893747661783202,4.042308013915127,4.08056367334838
59,2.5805286546334667,15.237245176026443,0.8414297843471522,4.957279747627089,3.1740672551886875,6.1613934233326715,3.1636920696847897,0.570651292870652,2.2498391713112653,0.7338053577736978,0.8411387153332811,4.593747241429621,2.5634148380925197,1.6512786849347532
60,2.5805286546334667,15.18797356672644,0.9846518752998591,8.310733694551296,4.7910449134923585,7.071599269961362,3.27553976911809,1.0912454547877382,5.062138135450347,0.7163338016362287,1.4105249226358099,5.468746715987643,2.352144384403575,2.1593644341454468
61,2.5805286546334667,15.569828538801476,1.2173877730980076,7.363018448681411,5.030597159166977,7.001583435605308,3.2276050407895327,1.41161109289056,4.258624145696324,1.0832364805230776,2.4802808272648034,4.287497425334312,2.2394668091028054,1.428991169655075
62,2.5805286546334667,16.838572478276596,1.1189225855680216,6.998512584885302,5.389925527678904,6.5814884294689895,3.355430982999019,1.7920452881376616,2.5712447672128746,1.2754235980352366,1.6391421119315221,5.381246768531841,3.46483544049868,2.0005876375171048
63,2.5805286546334667,15.237245176026443,1.0115060173534913,7.873326657995965,5.689365834772176,6.091377588976618,5.592384971665032,3.10354211912109,1.5266765805326443,3.2671809977067023,1.9195216837092826,5.33749679480394,4.042308013915127,1.3337250916780699
64,2.5805286546334667,14.99088712952642,1.2979501992589049,9.221998354041569,5.689365834772176,7.281646773029521,3.0198878846991173,1.7519995833748088,3.615812953893105,1.7995702821593065,1.2724919026836818,6.343746190545666,3.140887411508966,1.1273152560612258
65,2.5805286546334667,15.237245176026443,1.0831170628298448,9.331350113180402,5.419869558388231,6.861551766893202,3.866734751836965,2.653027940538996,2.973001762089886,3.634083676593551,1.9842246618118424,5.206246873620236,3.2394802898971395,2.153013362280313
66,2.5805286546334667,16.14876994807653,0.9040894491389614,6.196599684533861,4.491604606399086,5.46123507977214,4.76151634730337,3.1836335286467956,2.0891363733604607,3.9835147993429305,2.286171892957123,4.899997057524929,4.478933618205611,1.5941190381485502
67,2.5805286546334667,15.237245176026443,1.0473115400916682,6.998512584885302,5.86903001902814,5.46123507977214,3.3714092257752046,2.0022852381426386,2.169487772335863,1.8170418382967755,2.0187329167998747,4.899997057524929,4.901474525583499,1.6195233256090849
68,2.5805286546334667,16.432081701551557,0.8414297843471522,8.602338385588183,5.090485220585631,7.701741779165839,4.0424954223750085,1.3014854047927151,4.419326943647128,0.7338053577736978,1.3673896039007698,4.462497320245917,2.718346504131078,2.381651949425125
69,2.5805286546334667,15.040158738826426,1.0652143014607565,6.3788526164319155,5.030597159166977,10.572390987764015,2.9559749135943743,1.2814625524112886,1.1249195856556327,4.3678890343672485,1.2293565839486418,5.599996637171347,4.324001952167052,2.280034799582986
70,2.5805286546334667,15.138701957426433,1.4411722902116118,8.05557958989402,6.108582264702757,7.211630938673467,1.7576067053804387,1.0211654714527456,2.973001762089886,2.5508471960704733,1.3156272214187217,3.963747619747844,2.5634148380925197,2.762716261333145
71,2.5805286546334667,17.07261262245162,1.35165848336617,9.732306563356122,7.486007677331811,6.021361754620565,4.713581618974813,2.863267890543973,1.6873793784834488,3.2671809977067023,1.4579737732443538,5.949996426994556,4.450764224380419,1.3019697323524015
72,2.5805286546334667,16.616850236426576,1.4859291936343326,8.164931349032853,7.186567370238538,6.091377588976618,3.0039096419229314,1.8421024190912276,2.169487772335863,1.7995702821593065,1.6132609206904982,4.287497425334312,3.9155457417017603,1.4988529601715452
73,2.5805286546334667,16.000955120176517,1.4948805743188767,9.477152458698846,8.983209212798172,9.732200975491379,5.2728201161413155,2.893302169116113,1.6873793784834488,3.424425002943923,1.445033177623842,5.73124655835505,4.929643919408691,3.1279028935783306
74,2.5805286546334667,14.732211180701396,0.9757004946153148,8.383634867310517,6.288246448958721,7.071599269961362,5.4006460583508025,2.1424452048126232,1.0445681866802303,2.882806762682384,1.384643731394786,4.331247399062213,4.408510133642629,2.813524836254214
75,2.5805286546334667,14.36267411095136,1.6828595686943044,6.998512584885302,4.7910449134923585,6.7915359325371485,2.5724970869659147,1.5717939119419713,2.7319475651636793,2.0092289558089345,1.6391421119315221,5.381246768531841,3.0141251392956,1.3591293791386045
76,2.5805286546334667,16.05022672947652,0.8056242616089755,6.233050270913472,4.7910449134923585,6.021361754620565,3.115757341356232,2.032319516714778,1.9284335754096558,2.5508471960704733,1.9842246618118424,5.206246873620236,3.4930048343238727,1.2448100855661985
77,2.5805286546334667,14.584396352801381,2.586949017833266,8.128480762653242,5.389925527678904,7.841773447877945,2.7482577575039584,1.3215082571741414,3.4551101559423,1.6597978330595544,1.1430859464785614,4.19999747787851,3.549343621974258,1.5877679662834165
78,2.5805286546334667,15.18797356672644,0.8861866877698731,7.107864344024135,4.431716544980432,9.52215347242322,3.0358661274753027,1.8521138452819408,2.812298964139081,4.822149493941442,1.466600836991362,4.637497215157522,3.253564986809736,2.381651949425125
79,2.5805286546334667,15.64373595275148,3.4641843249185946,8.748140731106627,6.8871270631452655,7.071599269961362,4.521842705660583,2.552913678631864,3.4551101559423,3.406953446806454,1.1085776914905294,5.206246873620236,4.408510133642629,1.4702731367784438
80,2.5805286546334667,14.7814827900014,0.8235270229780639,7.2901172759221895,5.689365834772176,6.021361754620565,3.866734751836965,2.262582319101181,2.4105419692620695,2.4984325276580663,1.0783829683760016,6.037496374450358,4.3944254367300335,0.8827989892535796
81,2.5805286546334667,15.668371757401486,1.6201999039024952,8.01912900351441,5.629477773353522,6.021361754620565,3.5152134107608775,2.5328908262504375,2.0891363733604607,3.092465436332012,1.6822774306665622,5.074996952436533,4.422594830555226,2.267332655852719
82,2.5805286546334667,14.88002600860141,1.0115060173534913,9.149097181282347,7.186567370238538,5.46123507977214,3.195648555237161,1.5818053381326844,3.2140559590160933,2.446017859245659,0.9489770121708814,5.73124655835505,3.831037560226183,2.0005876375171048
83,2.5805286546334667,16.074862534126524,3.4552329442340506,8.45653604006974,6.737406909598629,5.951345920264512,2.6364100580706578,1.5918167643233978,4.901435337499542,2.8303920942699774,2.0704952992819226,3.674997793143696,2.831024079431848,1.635401005271919
84,2.5805286546334667,14.584396352801381,0.7966728809244313,9.404251285939624,5.389925527678904,6.5814884294689895,3.5152134107608775,2.2125251881476156,1.7677307774588513,4.105815692305214,1.3156272214187217,3.456247924504191,4.338086649079648,1.6512786849347532
85,2.5805286546334667,15.606782245776479,0.8772353070853289,8.164931349032853,5.389925527678904,6.931567601249255,3.5152134107608775,1.9422166809983594,2.4105419692620695,2.5508471960704733,1.1301453508580495,5.381246768531841,4.450764224380419,1.428991169655075
86,2.5805286546334667,14.978569227201419,1.4411722902116118,8.42008545369013,6.827239001726611,6.301425092044777,2.8441272141610736,1.6919310262305296,3.4551101559423,2.7255627574451635,1.0568153090084815,5.818746505810853,3.1831415022467544,1.5718902866205824
87,2.5805286546334667,14.35035620862636,1.4948805743188767,9.550053631458068,7.785447984425083,6.1613934233326715,3.0678226130276744,1.6118396167048241,3.2140559590160933,2.3411885224208455,1.1215182871110416,5.949996426994556,4.521187708943399,1.7846511941025602
88,2.5805286546334667,14.338038306301359,1.8439844210160996,8.966844249384293,6.467910633214685,5.881330085908459,3.115757341356232,1.6919310262305296,3.8568671508193115,2.3586600785583145,1.2077889245811215,4.374997372790115,3.8732916509639717,2.1593644341454468
89,2.5805286546334667,14.88002600860141,1.190533631044375,8.383634867310517,7.0667912474012295,4.901108404923716,3.5152134107608775,1.5918167643233978,3.3747587569668975,2.411074746970721,0.750554545989697,4.681247188885423,4.521187708943399,1.9847099578542708
90,2.5805286546334667,14.88002600860141,1.6381026652715835,8.45653604006974,5.53964568122554,5.671282582840299,2.556518844189729,1.501713928606979,4.178272746720921,2.865335206544915,1.0352476496409613,4.724997162613324,3.1972261991593514,1.52425724763208
91,2.5805286546334667,14.7814827900014,1.35165848336617,8.821041903865849,6.587686756051993,6.021361754620565,2.3168452025469417,1.2514282738391491,4.017569948770117,2.847863650407446,1.552871474461442,4.593747241429621,3.732444681838009,1.428991169655075
92,2.5805286546334667,15.63141805042648,1.3695612447352583,8.237832521792074,6.198414356830739,5.601266748484247,2.204997503113641,1.461668223844126,4.660381140573334,2.8303920942699774,1.3156272214187217,4.19999747787851,2.9014475639948296,1.5718902866205824
93,2.5805286546334667,15.138701957426433,2.533240733726001,8.092030176273632,5.389925527678904,6.1613934233326715,3.9146694801655224,2.252570892910468,2.0087849743850583,3.47683967135633,0.9274093528033612,5.031246978708631,4.647949981156765,0.9209054204443816
94,2.5805286546334667,14.313402501651355,1.7813247562242902,8.310733694551296,5.389925527678904,6.861551766893202,4.825429318408113,2.262582319101181,1.3659737825818397,2.3586600785583145,1.4018978588888018,5.074996952436533,4.169070286128493,1.0955598967355575
95,2.5805286546334667,15.360424199276457,1.3606098640507143,8.01912900351441,5.689365834772176,11.342565165680599,3.9945606940464513,2.272593745291895,2.5712447672128746,5.73067041308983,1.1215182871110416,5.074996952436533,3.7042752880128162,2.975477168815123
96,2.5805286546334667,14.54744264582638,1.8976927051233647,9.9874606680134,6.437966602505357,9.382121803711113,2.556518844189729,0.991131192880606,1.1249195856556327,2.7255627574451635,1.0783829683760016,4.156247504150609,3.1831415022467544,1.9847099578542708
97,2.5805286546334667,15.138701957426433,1.2621446765207283,7.217216103162968,4.7910449134923585,5.951345920264512,4.07445190792738,2.5028565476782982,2.330190570286667,3.092465436332012,1.2509242433161616,5.381246768531841,3.8592069540513756,1.3591293791386045
98,2.5805286546334667,15.237245176026443,0.9577977332462265,7.654623139718299,5.53964568122554,6.1613934233326715,5.624341457217404,3.754284821517447,1.9284335754096558,3.406953446806454,1.9410893430768026,4.549997267701719,3.9014610447891642,2.0958537154941097
99,2.5805286546334667,15.138701957426433,2.8375876770005024,8.05557958989402,5.389925527678904,6.1613934233326715,4.5537991912129545,2.993416431023245,3.615812953893105,4.909507274628788,0.9921123309059212,6.212496269361962,3.985969226264742,1.2892675886221343
100,2.5805286546334667,14.88002600860141,1.861887182385188,6.196599684533861,5.240205374132268,6.7915359325371485,3.5631481390894346,2.172479483384763,2.0891363733604607,2.446017859245659,1.4234655182563218,5.556246663443446,4.169070286128493,2.2546305121224517
101,2.5805286546334667,15.52055692950147,1.199485011728919,6.92561141212608,5.53964568122554,6.1613934233326715,2.3168452025469417,1.3615539619369943,2.330190570286667,2.3586600785583145,1.0568153090084815,4.549997267701719,3.9014610447891642,1.7846511941025602
102,2.5805286546334667,15.20029146905144,2.1930882677133225,8.966844249384293,6.288246448958721,6.861551766893202,4.0904301507035665,2.1124109262404835,2.7319475651636793,2.2887738540084386,1.2077889245811215,3.499997898232092,4.7606275564575355,1.3908847384642729
103,2.5805286546334667,14.55976054815138,1.5396374777415975,6.852710239366858,5.839085988318812,6.021361754620565,3.9945606940464513,1.6418738952769636,2.973001762089886,2.4809609715205974,0.8885875659418252,4.112497530422708,3.4366660466734875,1.3178474120152357
104,2.5805286546334667,15.40969580857646,1.5485888584261418,7.217216103162968,6.138526295412085,5.951345920264512,3.5152134107608775,1.9221938286169329,2.5712447672128746,2.5857903083454112,1.2681783708101777,4.549997267701719,5.028236797796865,2.133960146684912
105,2.5805286546334667,15.29883468765145,2.282602074558764,8.274283108171685,6.587686756051993,6.301425092044777,2.6843447863992154,1.8421024190912276,5.303192332376554,2.4809609715205974,1.1646536058460817,3.7624977405994984,4.647949981156765,1.0002938187585524
106,2.5805286546334667,15.08943034812643,1.5485888584261418,7.727524312477521,5.689365834772176,5.601266748484247,2.6364100580706578,2.032319516714778,2.973001762089886,2.847863650407446,1.466600836991362,4.374997372790115,4.464848921293014,1.6195233256090849
107,2.5805286546334667,15.668371757401486,1.56649161979523,8.310733694551296,6.737406909598629,5.881330085908459,2.204997503113641,1.762011009565522,3.8568671508193115,2.847863650407446,1.4234655182563218,3.849997688055301,3.408496652848295,1.5496615350926146
108,2.5805286546334667,15.052476641151427,1.1547281083061982,7.071413757644524,5.689365834772176,6.441456760756884,3.77086529517985,2.042330942905491,3.133704560040691,3.634083676593551,1.1646536058460817,3.7624977405994984,4.253578467604071,0.990767210960852
109,2.5805286546334667,14.301084599326355,1.2084363924134633,9.841658322494956,5.988806141865449,6.5814884294689895,4.378038520674911,2.923336447688252,2.330190570286667,4.35041747822978,1.1430859464785614,4.19999747787851,4.591611193506381,2.1593644341454468
110,2.5805286546334667,14.116316064451338,3.3478163760195208,6.634006721089192,5.839085988318812,7.49169427609768,5.081081202827086,2.582947957204004,1.9284335754096558,6.2548170972139,1.2509242433161616,3.281248029592586,3.9577998324395494,1.7846511941025602
111,2.5805286546334667,15.42201371090146,2.175185506344234,7.909777244375575,6.288246448958721,6.1613934233326715,4.07445190792738,2.272593745291895,2.0891363733604607,2.1315298487712173,0.8627063747008011,3.9374976355111033,3.9155457417017603,1.0320491780842207
112,2.5805286546334667,14.485853134201372,2.398970023457838,10.643571222846397,5.988806141865449,7.211630938673467,2.796192485832516,2.032319516714778,4.821083938524139,1.8345133944342447,1.6391421119315221,5.381246768531841,3.521174228149065,1.9275503110680678
113,2.5805286546334667,14.054726552826331,0.6624021706562687,9.112646594902737,6.288246448958721,6.1613934233326715,3.9626042084940796,2.0122966643333515,3.3747587569668975,2.5159040837955353,1.3285678170392339,4.812497110069127,3.253564986809736,1.3781825947340056
114,2.5805286546334667,14.88002600860141,1.24424191515164,9.112646594902737,6.737406909598629,5.881330085908459,4.0904301507035665,2.2926165976733213,3.4551101559423,1.8170418382967755,1.2509242433161616,4.068747556694807,4.493018315118207,1.2225813340382308
115,2.5805286546334667,13.586646264476286,1.35165848336617,8.01912900351441,6.437966602505357,5.951345920264512,3.9306477229417083,2.172479483384763,4.178272746720921,3.5117827836312676,0.8195710559657611,7.481245507471096,4.042308013915127,1.292443124554701
